Date, Instance, Algorithm, MAX_ITER_COUNT, MAX_NO_IMPROVE_COUNT, RandSeed, Duration, IterCount, MoveCount, TotalDist, Medians, Assignment
2014-05-09 Fri 15:33:06, ../Instances/pmedcap1(17).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399619196, 1181.87, 1193, 15594314, 1068, 37|24|59|80|18|56|47|55|70|14|, 37|14|14|80|14|56|18|18|37|56|55|56|37|80|14|47|59|59|18|47|59|47|24|70|24|18|47|24|55|18|80|47|18|37|70|18|14|37|24|70|47|55|80|80|55|18|56|47|59|56|80|55|70|80|70|55|56|24|24|59|14|55|56|47|47|55|18|70|80|70|70|70|56|47|47|59|56|24|37|24|80|55|80|80|55|37|18|59|55|70|55|70|70|14|55|80|47|56|18|37|
2014-05-09 Fri 15:59:33, ../Instances/pmedcap1(17).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399620786, 57.915, 58, 756373, 1162, 74|32|96|13|99|98|17|60|49|52|, 99|99|60|13|32|17|32|98|99|49|96|49|99|13|60|96|49|17|32|96|17|74|60|52|60|32|96|98|98|32|13|74|32|99|49|98|32|99|60|52|74|52|13|13|96|32|49|74|17|49|13|96|52|13|52|52|49|60|98|17|60|32|49|96|96|52|98|52|98|52|52|52|49|74|74|17|49|60|99|60|13|96|13|13|96|17|98|17|13|32|52|52|52|60|96|13|96|49|98|99|
2014-05-09 Fri 16:26:34, ../Instances/pmedcap1(17).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399622373, 1306.82, 1291, 16982106, 1107, 79|84|18|1|97|87|65|11|80|31|, 87|1|1|80|79|11|18|18|1|97|84|11|87|80|1|31|11|87|18|31|87|31|79|65|79|18|84|79|65|18|80|31|18|11|97|18|1|1|79|1|31|65|80|80|97|18|97|31|87|11|80|84|65|80|65|84|11|79|79|87|1|65|97|84|31|65|18|97|80|97|65|97|11|31|31|87|11|79|1|79|80|84|80|80|84|87|18|87|84|65|65|65|65|1|84|80|84|97|18|11|
2014-05-09 Fri 16:53:00, ../Instances/pmedcap1(17).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399623994, 62.522, 64, 812434, 1096, 16|24|21|61|6|36|69|81|0|80|, 0|36|36|80|36|69|6|6|0|16|81|16|0|80|36|21|16|0|6|21|16|21|24|61|24|6|21|24|61|6|80|21|6|36|69|6|36|0|24|69|21|61|80|80|81|6|16|21|16|16|80|81|69|80|69|81|69|24|24|16|36|61|69|81|21|61|6|69|80|69|69|69|16|21|21|16|16|24|0|24|80|81|80|80|81|0|6|0|61|61|61|69|61|36|81|80|81|69|6|0|
2014-05-09 Fri 17:19:49, ../Instances/pmedcap1(17).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399625580, 1278.79, 1271, 16692749, 1061, 70|14|24|0|80|84|5|20|21|18|, 0|14|14|80|14|5|18|18|0|5|84|5|0|80|14|21|20|20|18|21|20|21|24|70|24|24|84|24|18|18|80|21|18|0|70|18|14|0|24|70|21|84|80|80|84|18|5|21|20|5|80|84|70|80|70|84|5|14|24|20|14|84|5|84|21|70|18|70|80|70|70|70|5|21|21|20|5|24|0|24|80|84|80|80|84|0|18|20|84|70|84|70|70|14|84|80|21|5|18|0|
2014-05-09 Fri 17:46:20, ../Instances/pmedcap1(18).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399627189, 153.391, 156, 2022264, 1221, 82|5|92|4|13|94|77|91|84|54|, 4|82|91|92|4|5|5|92|77|91|13|91|13|13|4|92|91|13|82|91|91|94|91|77|54|54|94|77|13|92|82|84|92|13|94|91|54|54|91|94|92|54|77|84|13|92|82|94|4|5|5|54|4|84|54|84|82|4|92|91|77|92|13|4|77|84|54|92|54|84|13|5|94|82|54|13|94|77|5|94|82|84|82|13|84|84|82|82|82|92|92|91|92|54|94|77|77|82|82|77|
2014-05-09 Fri 18:13:17, ../Instances/pmedcap1(18).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399628780, 1584.39, 1569, 20672858, 1060, 59|25|78|77|33|52|79|30|2|43|, 79|2|2|59|79|78|78|59|77|59|2|59|59|33|52|59|2|33|30|33|2|52|2|77|25|25|78|77|33|78|30|43|30|33|79|2|25|25|59|79|30|25|52|43|33|59|30|78|52|78|78|25|52|43|25|43|2|52|59|59|77|59|33|79|77|43|25|30|43|43|33|78|79|52|2|33|52|77|78|79|30|43|30|33|43|77|25|52|2|59|59|2|59|25|79|77|77|2|25|77|
2014-05-09 Fri 18:40:52, ../Instances/pmedcap1(18).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399630397, 335.879, 326, 4354402, 1126, 18|57|22|33|38|6|36|90|84|23|, 57|18|22|90|57|6|6|90|23|38|22|38|38|33|23|90|38|33|18|22|22|57|22|23|36|36|90|84|33|90|18|84|90|33|6|22|36|36|38|57|90|36|23|84|33|38|38|6|57|6|6|36|57|84|36|84|18|57|38|38|23|38|33|57|23|84|22|38|36|84|33|6|6|18|22|22|57|23|6|57|18|84|18|33|84|84|36|18|22|90|90|38|90|36|6|23|23|22|18|23|
2014-05-09 Fri 19:08:20, ../Instances/pmedcap1(18).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399632052, 394.34, 386, 5069357, 1093, 33|45|76|2|99|54|6|65|46|0|, 0|2|2|45|0|6|6|45|99|45|2|45|45|33|0|45|2|33|46|33|2|76|2|99|54|54|76|99|33|6|46|65|46|33|76|2|54|54|45|0|46|54|76|65|33|45|46|6|0|6|6|54|76|65|54|65|2|76|45|45|99|45|33|0|99|65|54|46|65|65|33|6|0|76|2|33|76|99|6|0|46|65|46|33|65|99|54|76|2|45|45|2|45|54|76|99|99|2|65|99|
2014-05-09 Fri 19:35:21, ../Instances/pmedcap1(18).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399633700, 1167, 1144, 15302873, 1150, 56|38|81|15|94|13|22|57|27|36|, 57|56|22|15|57|94|15|15|27|38|22|38|38|13|57|15|38|13|56|22|22|57|22|27|36|36|15|27|13|15|38|81|15|13|94|22|36|36|38|94|38|36|27|81|13|38|38|15|57|94|94|36|57|81|36|81|56|57|38|38|27|15|13|57|27|81|36|38|81|81|13|94|94|56|22|22|57|27|94|94|56|81|56|13|27|81|36|57|22|15|15|22|15|36|94|27|27|56|56|27|
2014-05-09 Fri 20:02:44, ../Instances/pmedcap1(18).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399635321, 1448.45, 1413, 18624472, 1081, 4|95|33|36|31|45|78|2|76|40|, 4|2|2|45|4|78|78|45|95|45|2|45|45|33|4|45|2|33|40|33|2|76|2|95|36|36|78|95|33|78|40|31|40|33|76|2|36|36|45|4|40|36|76|31|33|45|40|78|4|78|78|36|76|31|36|31|2|76|45|45|95|45|33|4|95|31|36|40|31|31|33|78|4|76|2|33|76|95|78|4|40|31|40|33|31|95|36|76|2|45|45|2|45|36|78|95|95|2|31|95|
2014-05-09 Fri 20:29:22, ../Instances/pmedcap1(18).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399636964, 8.178, 9, 105874, 1290, 16|94|96|42|3|83|63|24|32|93|, 63|16|16|3|63|94|94|3|42|3|83|32|3|83|96|3|16|83|32|83|16|32|16|96|24|24|32|42|83|3|32|24|32|83|94|83|93|24|16|63|32|93|42|24|83|32|32|94|63|94|94|24|63|24|24|42|16|63|3|3|42|3|3|63|96|24|93|32|24|42|83|94|94|42|83|83|63|96|94|63|32|24|16|83|42|42|24|42|16|3|32|16|32|93|94|96|96|16|24|96|
2014-05-09 Fri 20:56:27, ../Instances/pmedcap1(18).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399638562, 189.261, 191, 2504495, 1087, 52|20|33|78|79|27|43|25|45|30|, 79|20|20|45|79|78|78|45|27|45|20|45|45|33|52|45|30|33|30|33|20|52|20|27|25|25|78|27|33|78|30|43|30|33|79|20|25|25|45|79|30|25|52|43|33|45|30|78|52|78|78|25|52|43|25|43|20|52|45|45|27|45|33|79|27|43|20|30|43|43|33|78|79|52|20|33|52|27|78|79|30|43|30|33|43|27|25|52|20|45|45|20|45|25|79|27|27|20|25|27|
2014-05-09 Fri 21:23:11, ../Instances/pmedcap1(18).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399640187, 102.747, 104, 1346493, 1245, 24|35|45|46|4|34|8|1|55|5|, 4|1|1|45|4|5|5|45|8|45|35|46|45|35|4|45|46|35|46|35|35|34|35|8|24|24|34|8|45|5|46|55|46|35|34|35|24|24|46|34|46|24|55|55|35|45|46|34|4|5|5|24|4|24|24|55|1|4|45|45|8|45|45|4|8|55|1|46|24|55|45|5|34|1|35|35|34|8|5|34|46|24|1|35|55|8|1|8|1|45|45|35|45|24|34|8|8|1|24|8|
2014-05-09 Fri 21:50:03, ../Instances/pmedcap1(18).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399641791, 404.437, 402, 5297268, 1055, 58|33|6|60|51|0|80|2|89|43|, 0|2|2|89|0|6|6|89|60|58|2|58|58|33|0|89|2|33|80|33|2|80|2|60|51|51|89|60|33|89|80|43|89|33|6|2|51|51|58|0|58|51|80|43|33|58|58|6|0|6|6|51|80|43|51|43|2|0|58|58|60|58|33|0|60|43|51|58|43|43|33|6|0|80|2|33|80|60|6|0|80|43|80|33|43|60|51|80|2|89|89|2|89|51|6|60|60|2|51|60|
2014-05-09 Fri 22:16:50, ../Instances/pmedcap1(18).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399643403, 1145.34, 1138, 14844678, 1178, 94|36|38|33|1|57|2|99|15|55|, 57|1|2|15|57|94|15|15|99|38|2|38|38|33|57|15|38|33|1|2|2|57|2|99|36|36|15|99|33|15|38|55|15|33|94|2|36|36|38|94|38|36|55|55|33|38|38|15|57|94|94|36|57|55|36|55|1|57|38|38|99|15|33|57|99|55|36|38|36|55|33|94|94|1|2|33|57|99|94|94|1|55|1|33|55|99|1|57|2|15|15|2|15|36|94|99|99|1|1|99|
2014-05-09 Fri 22:44:13, ../Instances/pmedcap1(18).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399645010, 517.651, 501, 6608984, 1082, 23|49|31|90|73|54|45|2|33|79|, 79|2|2|90|79|49|49|90|23|45|2|45|45|33|23|90|2|33|73|33|2|90|2|23|54|54|90|23|33|90|45|31|90|33|79|2|54|54|45|79|45|54|73|31|33|45|45|49|79|49|49|54|73|31|54|31|2|79|45|45|23|45|33|79|23|31|54|45|31|31|33|49|79|73|2|33|73|23|49|79|73|31|73|33|31|73|54|73|2|90|90|2|90|54|79|23|23|2|31|23|
2014-05-09 Fri 23:11:36, ../Instances/pmedcap1(18).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399646653, 1463.88, 1428, 18936832, 1233, 24|78|20|69|3|76|4|46|85|17|, 4|20|20|3|4|78|78|3|85|3|20|46|3|17|4|3|46|17|46|17|20|76|20|85|24|24|78|85|17|78|46|69|46|17|76|20|24|24|3|4|46|24|69|69|17|46|46|78|4|78|78|24|76|69|24|69|20|76|46|3|85|3|17|4|85|69|20|46|24|69|17|78|4|76|20|17|76|85|78|4|76|69|46|17|69|85|24|76|20|3|3|20|46|24|78|85|85|20|69|85|
2014-05-09 Fri 23:38:38, ../Instances/pmedcap1(18).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399648296, 115.782, 115, 1506872, 1090, 49|60|83|36|79|65|97|52|89|40|, 79|97|97|89|79|49|49|89|60|83|83|40|40|83|52|89|97|83|40|83|97|52|97|60|36|36|89|60|83|89|40|65|40|83|79|97|36|36|40|79|40|36|52|65|83|40|40|49|52|49|49|36|52|65|36|65|97|52|40|89|60|89|83|79|60|65|36|40|65|65|83|49|79|52|97|83|52|60|49|79|40|65|97|83|65|60|36|52|97|89|89|97|89|36|79|60|60|97|65|60|
2014-05-10 Sat 00:05:16, ../Instances/pmedcap1(18).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399649918, 19.961, 21, 266190, 1203, 80|99|58|28|54|97|84|49|68|34|, 34|97|97|28|34|49|49|58|99|58|97|58|28|28|99|58|97|28|80|28|97|34|97|99|68|54|34|99|28|49|80|84|80|28|34|97|54|68|58|49|80|54|84|68|28|58|58|49|34|49|49|54|80|68|54|84|97|34|58|58|99|58|28|34|99|68|54|58|68|84|28|49|34|80|97|97|80|99|49|34|80|68|80|28|84|84|54|80|97|58|58|97|58|54|34|99|99|97|68|99|
2014-05-10 Sat 00:32:43, ../Instances/pmedcap1(18).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399651516, 428.645, 415, 5448752, 1084, 31|59|78|2|52|64|25|44|30|79|, 79|2|2|59|79|78|78|59|64|59|2|59|59|44|52|59|2|44|30|44|2|52|2|64|25|25|78|64|44|78|30|31|30|44|79|2|25|25|59|79|30|25|52|31|44|59|30|78|52|78|78|25|52|31|25|31|2|52|59|59|64|59|44|79|64|31|25|30|31|31|44|78|79|52|2|44|52|64|78|79|30|31|30|44|31|64|25|52|2|59|59|2|59|25|79|64|64|2|25|64|
2014-05-10 Sat 01:00:23, ../Instances/pmedcap1(18).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399653163, 2.986, 4, 39836, 1175, 80|43|2|33|52|92|24|94|99|5|, 94|2|2|92|94|5|5|92|99|33|2|80|33|33|52|92|2|33|80|33|2|52|2|99|24|24|94|99|33|92|80|43|92|33|94|2|24|24|92|94|80|24|52|43|33|92|80|94|52|5|5|24|52|43|24|43|80|52|92|92|99|92|33|52|99|43|2|80|24|43|33|5|94|80|2|33|52|99|94|94|80|43|80|33|43|99|24|52|2|92|92|33|92|24|94|99|99|2|24|99|
2014-05-10 Sat 01:27:30, ../Instances/pmedcap1(18).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399654823, 690.739, 682, 8989109, 1068, 0|2|52|59|49|30|51|81|60|33|, 0|2|2|59|0|49|49|59|60|59|2|59|59|33|52|59|2|33|30|33|2|52|2|60|51|51|30|60|33|49|30|81|30|33|0|2|51|51|59|0|30|51|52|81|33|59|30|49|0|49|49|51|52|81|51|81|2|52|59|59|60|59|33|0|60|81|51|30|81|81|33|49|0|52|2|33|52|60|49|0|30|81|30|33|81|60|51|52|2|59|59|2|59|51|0|60|60|2|51|60|
2014-05-10 Sat 01:54:21, ../Instances/pmedcap1(18).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399656450, 12.4, 13, 167212, 1143, 24|69|78|4|46|61|34|88|23|75|, 4|88|88|61|4|78|78|61|23|61|75|46|61|75|4|61|88|75|46|75|88|34|75|23|24|24|34|23|61|78|46|69|46|75|34|75|24|24|46|34|46|24|69|69|75|61|46|78|4|78|78|24|4|69|24|69|88|4|61|61|23|61|61|4|23|69|88|46|24|69|61|78|34|69|88|75|34|23|78|34|46|69|88|75|69|23|24|69|88|78|46|88|46|24|34|23|23|88|69|23|
2014-05-10 Sat 02:21:51, ../Instances/pmedcap1(18).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399658061, 622.532, 605, 7992586, 1095, 6|92|54|33|31|99|80|2|58|79|, 79|2|2|92|79|6|6|92|99|58|2|58|58|33|79|92|2|33|80|33|2|80|2|99|54|54|92|99|33|92|80|31|92|33|6|2|54|54|58|79|58|54|80|31|33|58|58|6|79|6|6|54|80|31|54|31|2|79|58|58|99|58|33|79|99|31|54|58|31|31|33|6|79|80|2|33|80|99|6|79|80|31|80|33|31|99|54|80|2|92|92|2|92|54|79|99|99|2|31|99|
2014-05-10 Sat 02:49:21, ../Instances/pmedcap1(19).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399659711, 137.84, 134, 1753710, 1119, 93|12|37|56|78|71|51|60|13|99|, 13|37|71|78|60|37|60|12|93|78|60|51|12|13|12|51|51|60|12|12|99|56|78|93|60|56|93|37|99|78|13|78|93|51|60|93|93|37|56|13|37|56|99|60|71|37|56|71|93|60|37|51|99|78|37|60|56|12|37|99|60|13|71|13|12|13|78|99|56|56|13|71|78|56|37|71|99|71|78|13|12|93|51|13|51|56|99|60|13|12|60|71|56|93|56|51|78|51|51|99|
2014-05-10 Sat 03:17:08, ../Instances/pmedcap1(19).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399661361, 1401.46, 1342, 17504649, 1084, 39|8|87|19|16|72|29|94|74|91|, 87|74|74|72|19|72|19|19|8|29|87|8|29|39|29|72|16|87|29|19|91|29|72|8|87|8|8|16|91|29|87|29|8|16|19|8|94|74|94|39|74|94|91|87|91|74|94|72|8|87|16|16|39|29|16|19|94|94|74|91|19|39|72|87|29|39|72|91|94|94|19|74|72|94|74|74|91|74|72|39|19|8|16|39|16|29|91|87|39|39|19|91|29|8|94|16|72|16|16|91|
2014-05-10 Sat 03:44:47, ../Instances/pmedcap1(19).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399663028, 601.704, 579, 7455076, 1136, 46|7|30|73|82|6|71|37|26|99|, 30|37|71|71|6|37|6|7|26|46|6|73|7|30|7|73|82|6|7|7|99|46|71|26|30|73|26|37|99|7|30|7|26|82|6|26|46|37|73|30|37|73|99|6|71|37|46|71|73|6|37|82|99|7|37|6|73|46|37|99|6|30|71|30|46|30|71|99|46|73|6|71|71|73|37|71|99|71|71|30|46|26|82|30|82|46|99|30|30|7|6|99|73|26|46|82|7|82|73|99|
2014-05-10 Sat 04:12:15, ../Instances/pmedcap1(19).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399664687, 958.372, 931, 12078681, 1088, 53|95|19|59|2|94|87|66|8|65|, 87|2|2|66|19|66|19|53|8|66|87|8|53|65|19|66|95|87|19|19|59|53|66|8|87|8|8|95|59|53|65|53|8|95|19|8|94|95|94|65|2|8|59|87|2|66|94|2|8|87|95|95|59|53|95|19|94|94|66|59|19|65|2|87|53|65|66|59|94|94|19|2|66|94|2|2|59|2|66|65|19|94|95|65|95|53|59|87|65|53|19|59|53|8|94|95|66|95|8|59|
2014-05-10 Sat 04:39:55, ../Instances/pmedcap1(19).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399666335, 847.743, 819, 10592240, 1167, 26|7|28|38|91|30|6|50|66|82|, 30|50|91|66|6|66|6|7|26|66|30|82|7|30|7|66|82|6|7|7|28|38|66|26|30|38|26|50|28|7|30|7|26|82|6|26|38|50|38|30|50|26|28|6|91|50|38|91|26|6|50|82|91|7|50|6|38|6|50|91|6|30|66|30|66|30|66|91|38|38|6|91|66|38|50|91|28|91|66|30|7|26|82|30|82|66|91|30|30|7|6|91|38|26|38|50|66|82|38|28|
2014-05-10 Sat 05:07:32, ../Instances/pmedcap1(19).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399667995, 876.14, 849, 10977516, 1089, 6|9|62|8|7|94|59|65|16|1|, 65|1|62|62|6|62|6|7|8|9|6|8|7|65|7|16|16|6|7|7|59|9|62|8|6|8|8|1|59|9|65|7|8|16|6|8|94|1|94|65|1|94|59|6|62|1|94|62|8|6|1|16|59|9|16|6|94|94|1|59|6|65|62|65|9|65|62|59|94|94|6|62|62|94|1|1|59|62|9|65|7|8|16|65|16|9|59|65|65|7|6|59|9|8|94|16|9|16|16|59|
2014-05-10 Sat 05:35:10, ../Instances/pmedcap1(19).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399669652, 15.333, 16, 197801, 1126, 13|26|28|1|49|80|91|96|69|97|, 49|1|1|91|80|1|49|80|26|96|49|26|80|13|80|96|97|49|13|80|91|80|96|26|49|69|26|97|28|96|13|96|26|97|49|26|69|1|69|13|1|69|28|49|91|1|80|91|26|49|97|97|13|96|97|49|69|80|1|91|49|13|1|49|96|13|96|91|69|69|13|91|96|69|1|1|28|91|96|13|80|26|97|13|97|96|91|49|13|13|80|91|69|26|69|97|96|97|69|28|
2014-05-10 Sat 06:02:21, ../Instances/pmedcap1(19).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399671310, 1154.49, 1133, 14717305, 1113, 2|55|97|5|91|94|9|8|7|83|, 83|2|2|5|55|5|55|7|8|9|55|8|7|83|7|5|97|55|7|7|91|9|5|8|55|8|8|97|91|9|83|7|8|97|55|8|94|5|94|83|5|8|91|55|2|5|94|2|8|55|97|97|91|9|97|55|94|94|5|91|55|83|5|83|9|83|5|91|94|94|55|2|5|9|2|2|91|2|9|83|7|94|97|83|97|9|91|83|83|7|55|91|9|8|94|97|9|97|8|91|
2014-05-10 Sat 06:29:37, ../Instances/pmedcap1(19).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399672941, 46.975, 46, 593935, 1164, 46|18|41|20|4|65|74|8|54|66|, 65|74|74|66|4|66|4|18|8|66|4|41|18|65|18|66|54|4|18|4|20|46|66|8|4|41|8|54|20|18|65|18|8|54|46|8|46|54|41|65|74|41|20|4|20|74|46|66|41|4|54|54|18|66|54|4|41|46|74|20|4|65|74|65|46|65|66|20|46|41|4|20|66|41|74|74|18|20|66|65|46|41|54|65|54|46|20|65|65|18|4|20|66|8|46|54|66|54|41|20|
2014-05-10 Sat 06:56:56, ../Instances/pmedcap1(19).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399674577, 1427.81, 1401, 18168791, 1089, 67|74|73|8|65|97|72|24|4|64|, 24|74|74|72|4|72|4|4|8|72|4|73|64|65|4|73|97|24|64|4|67|64|72|8|24|73|8|97|67|64|65|72|8|97|4|8|8|74|73|65|74|8|67|24|67|74|64|72|73|4|97|97|65|64|97|4|73|64|74|67|24|65|72|24|64|65|72|67|73|73|4|74|72|73|74|74|67|74|72|65|4|8|97|65|97|64|67|24|65|72|4|67|73|8|64|97|72|97|73|67|
2014-05-10 Sat 07:25:09, ../Instances/pmedcap1(19).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399676216, 11.284, 12, 147744, 1133, 25|22|99|33|64|80|37|6|35|61|, 61|37|22|22|6|37|6|80|25|64|6|25|80|61|80|33|33|6|64|80|99|64|22|25|6|25|25|37|99|64|61|64|35|33|6|35|35|37|25|61|37|25|99|6|22|37|80|22|25|6|37|33|99|64|33|6|64|80|37|99|6|61|22|61|64|61|22|99|25|25|6|22|22|25|37|37|99|22|22|61|80|35|33|61|33|64|99|6|61|80|80|99|64|35|64|33|22|33|25|99|
2014-05-10 Sat 07:52:55, ../Instances/pmedcap1(19).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399677909, 1526.94, 1469, 19158847, 1064, 54|67|39|74|72|8|64|94|24|55|, 24|74|74|72|55|72|55|64|8|64|55|8|64|39|55|72|54|24|39|55|67|64|72|8|24|8|8|54|67|64|24|64|8|54|55|8|94|54|94|39|74|8|67|24|67|74|94|72|8|55|54|54|39|64|54|55|94|94|74|67|55|39|72|24|64|39|72|67|94|94|55|74|72|94|74|74|67|74|72|39|55|94|54|39|54|64|67|24|39|39|55|67|64|8|94|54|72|54|8|67|
2014-05-10 Sat 08:19:46, ../Instances/pmedcap1(19).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399679575, 12.871, 15, 179409, 1106, 94|16|67|47|39|1|24|90|9|41|, 24|1|47|47|24|1|90|90|41|9|24|16|90|39|90|9|16|24|39|90|67|9|47|41|24|41|41|1|67|9|24|9|41|16|90|94|94|1|94|39|1|41|67|24|47|1|94|47|41|24|16|16|39|9|16|90|94|94|1|67|24|39|47|24|9|39|9|67|94|94|90|47|47|41|1|1|67|47|9|39|90|41|16|39|16|9|67|24|39|39|90|67|9|41|94|16|9|16|41|67|
2014-05-10 Sat 08:47:32, ../Instances/pmedcap1(19).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399681186, 846.618, 813, 10618344, 1094, 55|67|71|85|8|65|7|94|45|54|, 65|45|71|71|55|45|55|7|8|85|55|8|7|65|7|85|54|55|7|7|67|85|71|8|55|8|8|54|67|85|65|7|8|54|55|8|94|45|94|65|45|8|67|55|71|45|94|71|8|55|54|54|67|85|54|55|94|94|45|67|55|65|45|65|85|65|45|67|94|94|55|71|45|94|45|71|67|71|85|65|7|94|54|65|54|85|67|65|65|7|55|67|85|8|94|54|85|54|8|67|
2014-05-10 Sat 09:15:27, ../Instances/pmedcap1(19).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399682852, 259.067, 250, 3298866, 1163, 39|20|92|57|24|31|62|54|19|8|, 24|62|62|31|19|62|19|19|8|92|24|92|57|39|19|92|54|24|31|19|20|92|31|8|24|8|8|54|20|31|24|31|8|54|57|8|57|54|92|39|54|8|20|24|20|62|57|62|8|24|54|54|39|31|54|19|57|57|62|20|19|39|62|24|31|39|31|20|57|92|19|20|31|92|62|62|39|20|31|39|19|8|54|39|92|92|20|24|39|31|19|20|92|8|57|54|31|54|92|20|
2014-05-10 Sat 09:42:48, ../Instances/pmedcap1(19).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399684527, 962.598, 937, 12171737, 1067, 97|29|39|94|55|78|24|67|8|74|, 24|74|74|78|55|78|55|29|8|78|55|8|29|39|29|78|97|24|29|55|67|29|78|8|24|8|8|97|67|29|24|29|8|97|55|8|94|74|94|39|74|8|67|24|67|74|94|78|8|55|97|97|39|29|97|55|94|94|74|67|55|39|74|24|29|39|78|67|94|94|55|67|78|94|74|74|39|74|78|39|55|94|97|39|97|29|67|24|39|29|55|67|78|8|94|97|78|97|8|67|
2014-05-10 Sat 10:09:59, ../Instances/pmedcap1(19).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399686168, 781.861, 766, 10073310, 1114, 56|16|89|24|93|47|19|99|1|65|, 24|1|47|47|19|1|19|89|93|89|24|16|19|65|89|16|16|24|89|19|99|56|47|93|24|56|93|1|99|89|65|89|93|16|19|93|93|1|56|65|1|93|99|24|47|1|56|47|56|24|1|16|99|89|16|19|56|19|1|99|24|65|47|24|89|65|47|99|56|56|24|47|47|56|1|1|99|47|47|65|19|93|16|65|16|56|99|24|65|89|19|47|56|93|56|16|89|16|56|99|
2014-05-10 Sat 10:37:36, ../Instances/pmedcap1(19).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399687799, 1312.04, 1269, 16493144, 1065, 67|53|72|94|97|90|65|1|8|24|, 24|1|1|72|90|72|90|53|8|53|24|8|53|65|53|97|97|24|53|90|67|53|72|8|24|8|8|1|67|53|65|53|8|97|90|8|94|1|94|65|1|8|67|24|67|1|94|72|8|24|97|97|65|53|97|90|94|90|1|67|90|65|72|24|53|65|72|67|94|94|90|72|72|94|1|1|67|1|72|65|90|94|97|65|97|53|67|24|65|72|90|67|94|8|94|97|72|97|8|67|
